Year,Trade Flow Code(1=import),,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Trade Value (US$)
2016,1,import,842,USA,USA,384,Côte d'Ivoire,CIV,7,Edible vegetables and certain roots and tubers,19502
2016,2,export,842,USA,USA,384,Côte d'Ivoire,CIV,7,Edible vegetables and certain roots and tubers,321129
2016,1,import,842,USA,USA,388,Jamaica,JAM,7,Edible vegetables and certain roots and tubers,25998569
2016,2,export,842,USA,USA,388,Jamaica,JAM,7,Edible vegetables and certain roots and tubers,4742019
2016,1,import,842,USA,USA,392,Japan,JPN,7,Edible vegetables and certain roots and tubers,11598048
2016,2,export,842,USA,USA,392,Japan,JPN,7,Edible vegetables and certain roots and tubers,282375216
2016,2,export,842,USA,USA,398,Kazakhstan,KAZ,7,Edible vegetables and certain roots and tubers,18400
2016,1,import,842,USA,USA,400,Jordan,JOR,7,Edible vegetables and certain roots and tubers,76656
2016,2,export,842,USA,USA,400,Jordan,JOR,7,Edible vegetables and certain roots and tubers,1474215
2016,1,import,842,USA,USA,404,Kenya,KEN,7,Edible vegetables and certain roots and tubers,84046
2016,2,export,842,USA,USA,404,Kenya,KEN,7,Edible vegetables and certain roots and tubers,7358586
2016,1,import,842,USA,USA,410,Rep. of Korea,KOR,7,Edible vegetables and certain roots and tubers,13731821
2016,2,export,842,USA,USA,410,Rep. of Korea,KOR,7,Edible vegetables and certain roots and tubers,25552907
2016,2,export,842,USA,USA,414,Kuwait,KWT,7,Edible vegetables and certain roots and tubers,6716410
2016,1,import,842,USA,USA,417,Kyrgyzstan,KGZ,7,Edible vegetables and certain roots and tubers,5976
2016,2,export,842,USA,USA,417,Kyrgyzstan,KGZ,7,Edible vegetables and certain roots and tubers,25215
2016,1,import,842,USA,USA,422,Lebanon,LBN,7,Edible vegetables and certain roots and tubers,8504
2016,2,export,842,USA,USA,422,Lebanon,LBN,7,Edible vegetables and certain roots and tubers,3790013
2016,2,export,842,USA,USA,426,Lesotho,LSO,7,Edible vegetables and certain roots and tubers,458641
2016,2,export,842,USA,USA,430,Liberia,LBR,7,Edible vegetables and certain roots and tubers,237497
2016,2,export,842,USA,USA,434,Libya,LBY,7,Edible vegetables and certain roots and tubers,23698
2016,1,import,842,USA,USA,440,Lithuania,LTU,7,Edible vegetables and certain roots and tubers,97569
2016,2,export,842,USA,USA,440,Lithuania,LTU,7,Edible vegetables and certain roots and tubers,2650
2016,2,export,842,USA,USA,442,Luxembourg,LUX,7,Edible vegetables and certain roots and tubers,10080
2016,1,import,842,USA,USA,450,Madagascar,MDG,7,Edible vegetables and certain roots and tubers,641709
2016,2,export,842,USA,USA,450,Madagascar,MDG,7,Edible vegetables and certain roots and tubers,490960
2016,1,import,842,USA,USA,454,Malawi,MWI,7,Edible vegetables and certain roots and tubers,144830
2016,2,export,842,USA,USA,454,Malawi,MWI,7,Edible vegetables and certain roots and tubers,2351237
2016,1,import,842,USA,USA,458,Malaysia,MYS,7,Edible vegetables and certain roots and tubers,40541
2016,2,export,842,USA,USA,458,Malaysia,MYS,7,Edible vegetables and certain roots and tubers,14248517
2016,2,export,842,USA,USA,466,Mali,MLI,7,Edible vegetables and certain roots and tubers,353429
2016,2,export,842,USA,USA,470,Malta,MLT,7,Edible vegetables and certain roots and tubers,13099
2016,2,export,842,USA,USA,478,Mauritania,MRT,7,Edible vegetables and certain roots and tubers,618172
2016,2,export,842,USA,USA,480,Mauritius,MUS,7,Edible vegetables and certain roots and tubers,54600
2016,1,import,842,USA,USA,484,Mexico,MEX,7,Edible vegetables and certain roots and tubers,6375675931
2016,2,export,842,USA,USA,484,Mexico,MEX,7,Edible vegetables and certain roots and tubers,301079624
2016,1,import,842,USA,USA,490,"Other Asia, nes",,7,Edible vegetables and certain roots and tubers,2785103
2016,2,export,842,USA,USA,490,"Other Asia, nes",,7,Edible vegetables and certain roots and tubers,106408641
2016,1,import,842,USA,USA,496,Mongolia,MNG,7,Edible vegetables and certain roots and tubers,11173
2016,2,export,842,USA,USA,500,Montserrat,MSR,7,Edible vegetables and certain roots and tubers,67290
2016,1,import,842,USA,USA,504,Morocco,MAR,7,Edible vegetables and certain roots and tubers,2565419
2016,2,export,842,USA,USA,504,Morocco,MAR,7,Edible vegetables and certain roots and tubers,118589
2016,1,import,842,USA,USA,508,Mozambique,MOZ,7,Edible vegetables and certain roots and tubers,18368
2016,2,export,842,USA,USA,508,Mozambique,MOZ,7,Edible vegetables and certain roots and tubers,5429063
2016,2,export,842,USA,USA,512,Oman,OMN,7,Edible vegetables and certain roots and tubers,1816840
2016,1,import,842,USA,USA,520,Nauru,NRU,7,Edible vegetables and certain roots and tubers,26731
2016,1,import,842,USA,USA,524,Nepal,NPL,7,Edible vegetables and certain roots and tubers,70203
2016,2,export,842,USA,USA,524,Nepal,NPL,7,Edible vegetables and certain roots and tubers,195000
2016,1,import,842,USA,USA,528,Netherlands,NLD,7,Edible vegetables and certain roots and tubers,141435078
2016,2,export,842,USA,USA,528,Netherlands,NLD,7,Edible vegetables and certain roots and tubers,68420746
2016,2,export,842,USA,USA,531,Curaçao,CUW,7,Edible vegetables and certain roots and tubers,2227203
2016,2,export,842,USA,USA,533,Aruba,ABW,7,Edible vegetables and certain roots and tubers,2557672
2016,2,export,842,USA,USA,534,Saint Maarten,SXM,7,Edible vegetables and certain roots and tubers,1821627
2016,2,export,842,USA,USA,540,New Caledonia,NCL,7,Edible vegetables and certain roots and tubers,102427
2016,1,import,842,USA,USA,554,New Zealand,NZL,7,Edible vegetables and certain roots and tubers,8044267
2016,2,export,842,USA,USA,554,New Zealand,NZL,7,Edible vegetables and certain roots and tubers,6474660
2016,1,import,842,USA,USA,558,Nicaragua,NIC,7,Edible vegetables and certain roots and tubers,31365500
2016,2,export,842,USA,USA,558,Nicaragua,NIC,7,Edible vegetables and certain roots and tubers,1964679
2016,2,export,842,USA,USA,562,Niger,NER,7,Edible vegetables and certain roots and tubers,49860
2016,1,import,842,USA,USA,566,Nigeria,NGA,7,Edible vegetables and certain roots and tubers,1173987
2016,2,export,842,USA,USA,566,Nigeria,NGA,7,Edible vegetables and certain roots and tubers,45234
2016,2,export,842,USA,USA,579,Norway,NOR,7,Edible vegetables and certain roots and tubers,1048633
2016,2,export,842,USA,USA,584,Marshall Isds,MHL,7,Edible vegetables and certain roots and tubers,7065
2016,2,export,842,USA,USA,585,Palau,PLW,7,Edible vegetables and certain roots and tubers,698723
2016,1,import,842,USA,USA,586,Pakistan,PAK,7,Edible vegetables and certain roots and tubers,345719
2016,2,export,842,USA,USA,586,Pakistan,PAK,7,Edible vegetables and certain roots and tubers,21843760
2016,1,import,842,USA,USA,591,Panama,PAN,7,Edible vegetables and certain roots and tubers,3439394
2016,2,export,842,USA,USA,591,Panama,PAN,7,Edible vegetables and certain roots and tubers,12630662
2016,1,import,842,USA,USA,600,Paraguay,PRY,7,Edible vegetables and certain roots and tubers,589419
2016,2,export,842,USA,USA,600,Paraguay,PRY,7,Edible vegetables and certain roots and tubers,7355
2016,1,import,842,USA,USA,604,Peru,PER,7,Edible vegetables and certain roots and tubers,480705550
2016,2,export,842,USA,USA,604,Peru,PER,7,Edible vegetables and certain roots and tubers,28702487
2016,1,import,842,USA,USA,608,Philippines,PHL,7,Edible vegetables and certain roots and tubers,2620509
2016,2,export,842,USA,USA,608,Philippines,PHL,7,Edible vegetables and certain roots and tubers,15701968
2016,1,import,842,USA,USA,616,Poland,POL,7,Edible vegetables and certain roots and tubers,17861562
2016,2,export,842,USA,USA,616,Poland,POL,7,Edible vegetables and certain roots and tubers,828805
2016,1,import,842,USA,USA,620,Portugal,PRT,7,Edible vegetables and certain roots and tubers,1601191
2016,2,export,842,USA,USA,620,Portugal,PRT,7,Edible vegetables and certain roots and tubers,4130956
2016,2,export,842,USA,USA,624,Guinea-Bissau,GNB,7,Edible vegetables and certain roots and tubers,467247
2016,2,export,842,USA,USA,634,Qatar,QAT,7,Edible vegetables and certain roots and tubers,973210
2016,1,import,842,USA,USA,642,Romania,ROU,7,Edible vegetables and certain roots and tubers,411023
2016,2,export,842,USA,USA,642,Romania,ROU,7,Edible vegetables and certain roots and tubers,61904
2016,1,import,842,USA,USA,643,Russian Federation,RUS,7,Edible vegetables and certain roots and tubers,70914
2016,2,export,842,USA,USA,643,Russian Federation,RUS,7,Edible vegetables and certain roots and tubers,411479
2016,1,import,842,USA,USA,646,Rwanda,RWA,7,Edible vegetables and certain roots and tubers,10416
2016,2,export,842,USA,USA,659,Saint Kitts and Nevis,KNA,7,Edible vegetables and certain roots and tubers,521787
2016,2,export,842,USA,USA,660,Anguilla,AIA,7,Edible vegetables and certain roots and tubers,11130
2016,1,import,842,USA,USA,662,Saint Lucia,LCA,7,Edible vegetables and certain roots and tubers,208185
2016,2,export,842,USA,USA,662,Saint Lucia,LCA,7,Edible vegetables and certain roots and tubers,2082552
2016,1,import,842,USA,USA,670,Saint Vincent and the Grenadines,VCT,7,Edible vegetables and certain roots and tubers,68242
2016,2,export,842,USA,USA,670,Saint Vincent and the Grenadines,VCT,7,Edible vegetables and certain roots and tubers,619779
2016,1,import,842,USA,USA,682,Saudi Arabia,SAU,7,Edible vegetables and certain roots and tubers,21261
2016,2,export,842,USA,USA,682,Saudi Arabia,SAU,7,Edible vegetables and certain roots and tubers,9453151
2016,1,import,842,USA,USA,686,Senegal,SEN,7,Edible vegetables and certain roots and tubers,2640
2016,2,export,842,USA,USA,686,Senegal,SEN,7,Edible vegetables and certain roots and tubers,186818
2016,1,import,842,USA,USA,688,Serbia,SRB,7,Edible vegetables and certain roots and tubers,1256027
2016,2,export,842,USA,USA,688,Serbia,SRB,7,Edible vegetables and certain roots and tubers,11092
2016,1,import,842,USA,USA,694,Sierra Leone,SLE,7,Edible vegetables and certain roots and tubers,10012
2016,2,export,842,USA,USA,694,Sierra Leone,SLE,7,Edible vegetables and certain roots and tubers,225117
2016,1,import,842,USA,USA,699,India,IND,7,Edible vegetables and certain roots and tubers,65522552
2016,2,export,842,USA,USA,699,India,IND,7,Edible vegetables and certain roots and tubers,178529889
2016,1,import,842,USA,USA,702,Singapore,SGP,7,Edible vegetables and certain roots and tubers,132659
2016,2,export,842,USA,USA,702,Singapore,SGP,7,Edible vegetables and certain roots and tubers,11363372
2016,2,export,842,USA,USA,703,Slovakia,SVK,7,Edible vegetables and certain roots and tubers,18908
2016,1,import,842,USA,USA,704,Viet Nam,VNM,7,Edible vegetables and certain roots and tubers,5907594
2016,2,export,842,USA,USA,704,Viet Nam,VNM,7,Edible vegetables and certain roots and tubers,1953556
2016,1,import,842,USA,USA,705,Slovenia,SVN,7,Edible vegetables and certain roots and tubers,20896
2016,2,export,842,USA,USA,705,Slovenia,SVN,7,Edible vegetables and certain roots and tubers,9100
2016,2,export,842,USA,USA,706,Somalia,SOM,7,Edible vegetables and certain roots and tubers,1875117
2016,1,import,842,USA,USA,710,South Africa,ZAF,7,Edible vegetables and certain roots and tubers,856635
2016,2,export,842,USA,USA,710,South Africa,ZAF,7,Edible vegetables and certain roots and tubers,17942185
2016,2,export,842,USA,USA,716,Zimbabwe,ZWE,7,Edible vegetables and certain roots and tubers,2630934
2016,1,import,842,USA,USA,724,Spain,ESP,7,Edible vegetables and certain roots and tubers,77987488
2016,2,export,842,USA,USA,724,Spain,ESP,7,Edible vegetables and certain roots and tubers,57054207
2016,2,export,842,USA,USA,728,South Sudan,SSD,7,Edible vegetables and certain roots and tubers,218275
2016,2,export,842,USA,USA,729,Sudan,SDN,7,Edible vegetables and certain roots and tubers,15851420
2016,2,export,842,USA,USA,740,Suriname,SUR,7,Edible vegetables and certain roots and tubers,469998
2016,2,export,842,USA,USA,748,Swaziland,SWZ,7,Edible vegetables and certain roots and tubers,242260
2016,1,import,842,USA,USA,752,Sweden,SWE,7,Edible vegetables and certain roots and tubers,1193500
2016,2,export,842,USA,USA,752,Sweden,SWE,7,Edible vegetables and certain roots and tubers,2426739
2016,1,import,842,USA,USA,757,Switzerland,CHE,7,Edible vegetables and certain roots and tubers,14678
2016,2,export,842,USA,USA,757,Switzerland,CHE,7,Edible vegetables and certain roots and tubers,9821029
2016,1,import,842,USA,USA,760,Syria,SYR,7,Edible vegetables and certain roots and tubers,2724
2016,2,export,842,USA,USA,760,Syria,SYR,7,Edible vegetables and certain roots and tubers,43950
2016,1,import,842,USA,USA,764,Thailand,THA,7,Edible vegetables and certain roots and tubers,14409695
2016,2,export,842,USA,USA,764,Thailand,THA,7,Edible vegetables and certain roots and tubers,5613965
2016,1,import,842,USA,USA,768,Togo,TGO,7,Edible vegetables and certain roots and tubers,152865
2016,2,export,842,USA,USA,768,Togo,TGO,7,Edible vegetables and certain roots and tubers,1180231
2016,1,import,842,USA,USA,776,Tonga,TON,7,Edible vegetables and certain roots and tubers,279684
2016,1,import,842,USA,USA,780,Trinidad and Tobago,TTO,7,Edible vegetables and certain roots and tubers,1025797
2016,2,export,842,USA,USA,780,Trinidad and Tobago,TTO,7,Edible vegetables and certain roots and tubers,6918034
2016,1,import,842,USA,USA,784,United Arab Emirates,ARE,7,Edible vegetables and certain roots and tubers,1960761
2016,2,export,842,USA,USA,784,United Arab Emirates,ARE,7,Edible vegetables and certain roots and tubers,17948556
2016,1,import,842,USA,USA,788,Tunisia,TUN,7,Edible vegetables and certain roots and tubers,54384
2016,1,import,842,USA,USA,792,Turkey,TUR,7,Edible vegetables and certain roots and tubers,27131544
2016,2,export,842,USA,USA,792,Turkey,TUR,7,Edible vegetables and certain roots and tubers,20095934
2016,2,export,842,USA,USA,796,Turks and Caicos Isds,TCA,7,Edible vegetables and certain roots and tubers,1166292
2016,2,export,842,USA,USA,800,Uganda,UGA,7,Edible vegetables and certain roots and tubers,230719
2016,1,import,842,USA,USA,804,Ukraine,UKR,7,Edible vegetables and certain roots and tubers,30588
2016,2,export,842,USA,USA,804,Ukraine,UKR,7,Edible vegetables and certain roots and tubers,314016
2016,1,import,842,USA,USA,807,TFYR of Macedonia,MKD,7,Edible vegetables and certain roots and tubers,20919
2016,1,import,842,USA,USA,818,Egypt,EGY,7,Edible vegetables and certain roots and tubers,20621129
2016,2,export,842,USA,USA,818,Egypt,EGY,7,Edible vegetables and certain roots and tubers,299128
2016,1,import,842,USA,USA,826,United Kingdom,GBR,7,Edible vegetables and certain roots and tubers,5083059
2016,2,export,842,USA,USA,826,United Kingdom,GBR,7,Edible vegetables and certain roots and tubers,128150811
2016,1,import,842,USA,USA,834,United Rep. of Tanzania,TZA,7,Edible vegetables and certain roots and tubers,129231
2016,2,export,842,USA,USA,834,United Rep. of Tanzania,TZA,7,Edible vegetables and certain roots and tubers,3778334
2016,2,export,842,USA,USA,854,Burkina Faso,BFA,7,Edible vegetables and certain roots and tubers,289813
2016,1,import,842,USA,USA,858,Uruguay,URY,7,Edible vegetables and certain roots and tubers,40290
2016,2,export,842,USA,USA,858,Uruguay,URY,7,Edible vegetables and certain roots and tubers,540372
2016,1,import,842,USA,USA,860,Uzbekistan,UZB,7,Edible vegetables and certain roots and tubers,954827
2016,2,export,842,USA,USA,860,Uzbekistan,UZB,7,Edible vegetables and certain roots and tubers,120335
2016,2,export,842,USA,USA,862,Venezuela,VEN,7,Edible vegetables and certain roots and tubers,1147504
2016,1,import,842,USA,USA,882,Samoa,WSM,7,Edible vegetables and certain roots and tubers,145550
2016,2,export,842,USA,USA,882,Samoa,WSM,7,Edible vegetables and certain roots and tubers,16592
2016,2,export,842,USA,USA,887,Yemen,YEM,7,Edible vegetables and certain roots and tubers,7454860
2016,2,export,842,USA,USA,894,Zambia,ZMB,7,Edible vegetables and certain roots and tubers,105360
2016,2,export,276,Germany,DEU,4,Afghanistan,AFG,93,Arms and ammunition; parts and accessories thereof,16925
2016,2,export,276,Germany,DEU,8,Albania,ALB,93,Arms and ammunition; parts and accessories thereof,771
2016,2,export,276,Germany,DEU,12,Algeria,DZA,93,Arms and ammunition; parts and accessories thereof,11150
2016,2,export,276,Germany,DEU,20,Andorra,AND,93,Arms and ammunition; parts and accessories thereof,375288
2016,2,export,276,Germany,DEU,31,Azerbaijan,AZE,93,Arms and ammunition; parts and accessories thereof,11375
2016,2,export,276,Germany,DEU,32,Argentina,ARG,93,Arms and ammunition; parts and accessories thereof,447125
2016,1,import,276,Germany,DEU,36,Australia,AUS,93,Arms and ammunition; parts and accessories thereof,153337
2016,2,export,276,Germany,DEU,36,Australia,AUS,93,Arms and ammunition; parts and accessories thereof,4850527
2016,1,import,276,Germany,DEU,40,Austria,AUT,93,Arms and ammunition; parts and accessories thereof,9712561
2016,2,export,276,Germany,DEU,40,Austria,AUT,93,Arms and ammunition; parts and accessories thereof,44946765
2016,2,export,276,Germany,DEU,48,Bahrain,BHR,93,Arms and ammunition; parts and accessories thereof,64384
2016,2,export,276,Germany,DEU,50,Bangladesh,BGD,93,Arms and ammunition; parts and accessories thereof,4691
2016,2,export,276,Germany,DEU,51,Armenia,ARM,93,Arms and ammunition; parts and accessories thereof,25201
2016,1,import,276,Germany,DEU,56,Belgium,BEL,93,Arms and ammunition; parts and accessories thereof,4571809
2016,2,export,276,Germany,DEU,56,Belgium,BEL,93,Arms and ammunition; parts and accessories thereof,12768524
2016,2,export,276,Germany,DEU,68,Bolivia (Plurinational State of),BOL,93,Arms and ammunition; parts and accessories thereof,332804
2016,1,import,276,Germany,DEU,70,Bosnia Herzegovina,BIH,93,Arms and ammunition; parts and accessories thereof,1448542
2016,2,export,276,Germany,DEU,70,Bosnia Herzegovina,BIH,93,Arms and ammunition; parts and accessories thereof,177889
2016,2,export,276,Germany,DEU,72,Botswana,BWA,93,Arms and ammunition; parts and accessories thereof,275730
2016,1,import,276,Germany,DEU,76,Brazil,BRA,93,Arms and ammunition; parts and accessories thereof,7561469
2016,2,export,276,Germany,DEU,76,Brazil,BRA,93,Arms and ammunition; parts and accessories thereof,485819
2016,2,export,276,Germany,DEU,96,Brunei Darussalam,BRN,93,Arms and ammunition; parts and accessories thereof,35143
2016,1,import,276,Germany,DEU,100,Bulgaria,BGR,93,Arms and ammunition; parts and accessories thereof,4707905
2016,2,export,276,Germany,DEU,100,Bulgaria,BGR,93,Arms and ammunition; parts and accessories thereof,5338937
2016,2,export,276,Germany,DEU,112,Belarus,BLR,93,Arms and ammunition; parts and accessories thereof,33748
2016,1,import,276,Germany,DEU,116,Cambodia,KHM,93,Arms and ammunition; parts and accessories thereof,9551
2016,2,export,276,Germany,DEU,120,Cameroon,CMR,93,Arms and ammunition; parts and accessories thereof,2876
2016,1,import,276,Germany,DEU,124,Canada,CAN,93,Arms and ammunition; parts and accessories thereof,5041129
2016,2,export,276,Germany,DEU,124,Canada,CAN,93,Arms and ammunition; parts and accessories thereof,9242607
2016,2,export,276,Germany,DEU,140,Central African Rep.,CAF,93,Arms and ammunition; parts and accessories thereof,16459
2016,2,export,276,Germany,DEU,144,Sri Lanka,LKA,93,Arms and ammunition; parts and accessories thereof,118303
2016,2,export,276,Germany,DEU,152,Chile,CHL,93,Arms and ammunition; parts and accessories thereof,1013459
2016,1,import,276,Germany,DEU,156,China,CHN,93,Arms and ammunition; parts and accessories thereof,11878668
2016,2,export,276,Germany,DEU,156,China,CHN,93,Arms and ammunition; parts and accessories thereof,4277478
2016,2,export,276,Germany,DEU,170,Colombia,COL,93,Arms and ammunition; parts and accessories thereof,262786
2016,2,export,276,Germany,DEU,180,Dem. Rep. of the Congo,COD,93,Arms and ammunition; parts and accessories thereof,27451
2016,2,export,276,Germany,DEU,188,Costa Rica,CRI,93,Arms and ammunition; parts and accessories thereof,11347
2016,2,export,276,Germany,DEU,191,Croatia,HRV,93,Arms and ammunition; parts and accessories thereof,887836
2016,2,export,276,Germany,DEU,196,Cyprus,CYP,93,Arms and ammunition; parts and accessories thereof,805593
2016,1,import,276,Germany,DEU,203,Czechia,CZE,93,Arms and ammunition; parts and accessories thereof,23081804
2016,2,export,276,Germany,DEU,203,Czechia,CZE,93,Arms and ammunition; parts and accessories thereof,8683662
2016,1,import,276,Germany,DEU,208,Denmark,DNK,93,Arms and ammunition; parts and accessories thereof,409234
2016,2,export,276,Germany,DEU,208,Denmark,DNK,93,Arms and ammunition; parts and accessories thereof,9054865
2016,2,export,276,Germany,DEU,212,Dominica,DMA,93,Arms and ammunition; parts and accessories thereof,3523
2016,2,export,276,Germany,DEU,214,Dominican Rep.,DOM,93,Arms and ammunition; parts and accessories thereof,12031
2016,1,import,276,Germany,DEU,218,Ecuador,ECU,93,Arms and ammunition; parts and accessories thereof,885
2016,2,export,276,Germany,DEU,218,Ecuador,ECU,93,Arms and ammunition; parts and accessories thereof,65046
2016,1,import,276,Germany,DEU,222,El Salvador,SLV,93,Arms and ammunition; parts and accessories thereof,36285
2016,1,import,276,Germany,DEU,233,Estonia,EST,93,Arms and ammunition; parts and accessories thereof,6798
2016,2,export,276,Germany,DEU,233,Estonia,EST,93,Arms and ammunition; parts and accessories thereof,1638431
2016,2,export,276,Germany,DEU,234,Faeroe Isds,FRO,93,Arms and ammunition; parts and accessories thereof,4245
2016,1,import,276,Germany,DEU,246,Finland,FIN,93,Arms and ammunition; parts and accessories thereof,5873971
2016,2,export,276,Germany,DEU,246,Finland,FIN,93,Arms and ammunition; parts and accessories thereof,4635501
2016,1,import,276,Germany,DEU,251,France,FRA,93,Arms and ammunition; parts and accessories thereof,2373517
2016,2,export,276,Germany,DEU,251,France,FRA,93,Arms and ammunition; parts and accessories thereof,45706253
2016,2,export,276,Germany,DEU,258,French Polynesia,PYF,93,Arms and ammunition; parts and accessories thereof,14067
2016,1,import,276,Germany,DEU,268,Georgia,GEO,93,Arms and ammunition; parts and accessories thereof,1119
2016,2,export,276,Germany,DEU,268,Georgia,GEO,93,Arms and ammunition; parts and accessories thereof,35812
2016,2,export,276,Germany,DEU,270,Gambia,GMB,93,Arms and ammunition; parts and accessories thereof,18961
2016,2,export,276,Germany,DEU,288,Ghana,GHA,93,Arms and ammunition; parts and accessories thereof,379768
2016,2,export,276,Germany,DEU,292,Gibraltar,GIB,93,Arms and ammunition; parts and accessories thereof,2223
2016,1,import,276,Germany,DEU,300,Greece,GRC,93,Arms and ammunition; parts and accessories thereof,6353
2016,2,export,276,Germany,DEU,300,Greece,GRC,93,Arms and ammunition; parts and accessories thereof,2110185
2016,2,export,276,Germany,DEU,304,Greenland,GRL,93,Arms and ammunition; parts and accessories thereof,61929
2016,2,export,276,Germany,DEU,320,Guatemala,GTM,93,Arms and ammunition; parts and accessories thereof,43917
2016,2,export,276,Germany,DEU,340,Honduras,HND,93,Arms and ammunition; parts and accessories thereof,50917
2016,1,import,276,Germany,DEU,344,"China, Hong Kong SAR",HKG,93,Arms and ammunition; parts and accessories thereof,745581
2016,2,export,276,Germany,DEU,344,"China, Hong Kong SAR",HKG,93,Arms and ammunition; parts and accessories thereof,1152173
2016,1,import,276,Germany,DEU,348,Hungary,HUN,93,Arms and ammunition; parts and accessories thereof,16919238
2016,2,export,276,Germany,DEU,348,Hungary,HUN,93,Arms and ammunition; parts and accessories thereof,5129192
2016,1,import,276,Germany,DEU,352,Iceland,ISL,93,Arms and ammunition; parts and accessories thereof,1549
2016,2,export,276,Germany,DEU,352,Iceland,ISL,93,Arms and ammunition; parts and accessories thereof,411268
2016,1,import,276,Germany,DEU,360,Indonesia,IDN,93,Arms and ammunition; parts and accessories thereof,14995
2016,2,export,276,Germany,DEU,360,Indonesia,IDN,93,Arms and ammunition; parts and accessories thereof,1258996
2016,2,export,276,Germany,DEU,364,Iran,IRN,93,Arms and ammunition; parts and accessories thereof,391602
2016,2,export,276,Germany,DEU,368,Iraq,IRQ,93,Arms and ammunition; parts and accessories thereof,1565
2016,1,import,276,Germany,DEU,372,Ireland,IRL,93,Arms and ammunition; parts and accessories thereof,251552
2016,2,export,276,Germany,DEU,372,Ireland,IRL,93,Arms and ammunition; parts and accessories thereof,773288
2016,1,import,276,Germany,DEU,376,Israel,ISR,93,Arms and ammunition; parts and accessories thereof,2306899
2016,2,export,276,Germany,DEU,376,Israel,ISR,93,Arms and ammunition; parts and accessories thereof,367023
2016,1,import,276,Germany,DEU,381,Italy,ITA,93,Arms and ammunition; parts and accessories thereof,32711930
2016,2,export,276,Germany,DEU,381,Italy,ITA,93,Arms and ammunition; parts and accessories thereof,14195788
2016,2,export,276,Germany,DEU,384,Côte d'Ivoire,CIV,93,Arms and ammunition; parts and accessories thereof,774
2016,1,import,276,Germany,DEU,392,Japan,JPN,93,Arms and ammunition; parts and accessories thereof,1517502
2016,2,export,276,Germany,DEU,392,Japan,JPN,93,Arms and ammunition; parts and accessories thereof,1499717
2016,2,export,276,Germany,DEU,398,Kazakhstan,KAZ,93,Arms and ammunition; parts and accessories thereof,473118
2016,2,export,276,Germany,DEU,400,Jordan,JOR,93,Arms and ammunition; parts and accessories thereof,422914
2016,2,export,276,Germany,DEU,404,Kenya,KEN,93,Arms and ammunition; parts and accessories thereof,19786
2016,1,import,276,Germany,DEU,410,Rep. of Korea,KOR,93,Arms and ammunition; parts and accessories thereof,839381
2016,2,export,276,Germany,DEU,410,Rep. of Korea,KOR,93,Arms and ammunition; parts and accessories thereof,1493565
2016,2,export,276,Germany,DEU,414,Kuwait,KWT,93,Arms and ammunition; parts and accessories thereof,1520940
2016,2,export,276,Germany,DEU,417,Kyrgyzstan,KGZ,93,Arms and ammunition; parts and accessories thereof,33354
2016,2,export,276,Germany,DEU,418,Lao People's Dem. Rep.,LAO,93,Arms and ammunition; parts and accessories thereof,15285
2016,2,export,276,Germany,DEU,422,Lebanon,LBN,93,Arms and ammunition; parts and accessories thereof,150627
2016,2,export,276,Germany,DEU,428,Latvia,LVA,93,Arms and ammunition; parts and accessories thereof,1519028
2016,2,export,276,Germany,DEU,434,Libya,LBY,93,Arms and ammunition; parts and accessories thereof,3266
2016,1,import,276,Germany,DEU,440,Lithuania,LTU,93,Arms and ammunition; parts and accessories thereof,96256
2016,2,export,276,Germany,DEU,440,Lithuania,LTU,93,Arms and ammunition; parts and accessories thereof,1211727
2016,1,import,276,Germany,DEU,442,Luxembourg,LUX,93,Arms and ammunition; parts and accessories thereof,214218
2016,2,export,276,Germany,DEU,442,Luxembourg,LUX,93,Arms and ammunition; parts and accessories thereof,10132673
2016,1,import,276,Germany,DEU,458,Malaysia,MYS,93,Arms and ammunition; parts and accessories thereof,1507
2016,2,export,276,Germany,DEU,458,Malaysia,MYS,93,Arms and ammunition; parts and accessories thereof,189187
2016,2,export,276,Germany,DEU,466,Mali,MLI,93,Arms and ammunition; parts and accessories thereof,43722
2016,2,export,276,Germany,DEU,470,Malta,MLT,93,Arms and ammunition; parts and accessories thereof,275456
2016,2,export,276,Germany,DEU,480,Mauritius,MUS,93,Arms and ammunition; parts and accessories thereof,77882
2016,1,import,276,Germany,DEU,484,Mexico,MEX,93,Arms and ammunition; parts and accessories thereof,16143
2016,2,export,276,Germany,DEU,484,Mexico,MEX,93,Arms and ammunition; parts and accessories thereof,265855
2016,1,import,276,Germany,DEU,490,"Other Asia, nes",,93,Arms and ammunition; parts and accessories thereof,16271879
2016,2,export,276,Germany,DEU,490,"Other Asia, nes",,93,Arms and ammunition; parts and accessories thereof,6628673
2016,2,export,276,Germany,DEU,496,Mongolia,MNG,93,Arms and ammunition; parts and accessories thereof,130279
2016,2,export,276,Germany,DEU,498,Rep. of Moldova,MDA,93,Arms and ammunition; parts and accessories thereof,18058
2016,1,import,276,Germany,DEU,499,Montenegro,MNE,93,Arms and ammunition; parts and accessories thereof,2279
2016,2,export,276,Germany,DEU,499,Montenegro,MNE,93,Arms and ammunition; parts and accessories thereof,24885
2016,2,export,276,Germany,DEU,504,Morocco,MAR,93,Arms and ammunition; parts and accessories thereof,130643
